
1000 0.003258
2000 0.012898
3000 0.02619
4000 0.037147
5000 0.050547
6000 0.072601
7000 0.141695
8000 0.173228
9000 0.163462
10000 0.228391
11000 0.259149
12000 0.296163
13000 0.356347
14000 0.432414
15000 0.459245
16000 0.558628
17000 0.634016
18000 0.681175
19000 0.770634
20000 0.845263
21000 0.906356
22000 1.00202
23000 1.07898
24000 1.15564
25000 1.24403
26000 1.35693
27000 1.482
28000 1.58936
29000 1.72057
30000 1.84494
