
1000 0.00324
2000 0.011874
3000 0.023938
4000 0.035324
5000 0.05321
6000 0.087047
7000 0.117224
8000 0.136269
9000 0.172403
10000 0.233794
11000 0.272367
12000 0.306293
13000 0.381316
14000 0.443806
15000 0.478837
16000 0.55992
17000 0.645973
18000 0.689511
19000 0.833653
20000 0.851423
21000 0.938727
22000 1.05304
23000 1.12672
24000 1.22653
25000 1.33096
26000 1.46502
27000 1.55301
28000 1.67101
29000 1.79188
30000 1.93618
