
1000 0.000326
2000 0.000662
3000 0.001397
4000 0.001383
5000 0.002177
6000 0.002411
7000 0.002257
8000 0.002645
9000 0.003656
10000 0.00371
11000 0.00369
12000 0.004293
13000 0.003774
14000 0.004027
15000 0.004077
16000 0.004457
17000 0.005204
18000 0.005261
19000 0.005686
20000 0.006227
21000 0.007594
22000 0.007817
23000 0.007612
24000 0.009224
25000 0.008618
26000 0.00706
27000 0.007424
28000 0.007911
29000 0.008166
30000 0.00857
