
100 7.6e-05
1260 0.009058
2420 0.029079
3580 0.054558
4740 0.093843
5900 0.144414
7060 0.228745
8220 0.339344
9380 0.41635
10540 0.51155
11700 0.622977
12860 0.754596
14020 0.897642
15180 1.0592
16340 1.23575
17500 1.47905
18660 1.63973
19820 1.836
20980 2.06159
22140 2.3062
23300 2.56829
24460 2.87326
25620 3.1287
26780 3.41075
27940 3.89385
29100 4.06358
