
1000 0.005577
2000 0.019073
3000 0.036363
4000 0.067084
5000 0.101066
6000 0.17497
7000 0.234445
8000 0.300495
9000 0.356962
10000 0.457536
11000 0.629262
12000 0.667671
13000 0.767917
14000 0.927361
15000 1.04756
16000 1.21499
17000 1.37499
18000 1.52326
19000 1.72665
20000 1.87067
21000 2.0784
22000 2.3509
23000 2.51544
24000 2.73583
25000 2.95995
26000 3.20211
27000 3.45127
28000 3.73211
29000 4.05582
30000 4.28898
