1000 0.005874
2000 0.02006
3000 0.039778
4000 0.062616
5000 0.119552
6000 0.164195
7000 0.208673
8000 0.277282
9000 0.368881
10000 0.448777
11000 0.540463
12000 0.662202
13000 0.791718
14000 0.910947
15000 1.03732
16000 1.19868
17000 1.36382
18000 1.51943
19000 1.68574
20000 1.96901
21000 2.12513
22000 2.28618
23000 2.54542
24000 2.87592
25000 2.99599
26000 3.52865
27000 3.5715
28000 3.75992
29000 4.01727
30000 4.32881
31000 4.61155
