1000 0.00020659
2000 0.000452089
3000 0.000847469
4000 0.000968789
5000 0.00136631
6000 0.00180231
7000 0.00176671
8000 0.00206277
9000 0.00247408
10000 0.00286624
11000 0.009095
12000 0.007909
13000 0.0066
14000 0.005955
15000 0.006947
16000 0.00623
17000 0.00644
18000 0.006983
19000 0.00703
20000 0.007375
21000 0.008209
22000 0.008544
23000 0.007901
24000 0.008441
25000 0.008686
26000 0.007097
27000 0.007535
28000 0.007916
29000 0.008244
30000 0.008837
31000 0.009057
