1000 0.00214155
2000 0.00871395
3000 0.019043
4000 0.033881
5000 0.05342
6000 0.076293
7000 0.103885
8000 0.214085
9000 0.204661
10000 0.250363
11000 0.267154
12000 0.330643
13000 0.368972
14000 0.416221
15000 0.477874
16000 0.568166
17000 0.659537
18000 0.688925
19000 0.79989
20000 0.878168
21000 0.938206
22000 1.06767
23000 1.14038
24000 1.2594
25000 1.3286
26000 1.43945
27000 1.56344
28000 1.66967
29000 1.82328
30000 1.95696
31000 2.04772
