1000 0.003198
2000 0.012422
3000 0.022134
4000 0.034064
5000 0.051389
6000 0.089036
7000 0.100831
8000 0.129908
9000 0.163938
10000 0.204904
11000 0.245065
12000 0.293808
13000 0.373183
14000 0.433775
15000 0.527603
16000 0.518537
17000 0.624653
18000 0.682019
19000 0.755408
20000 0.821471
21000 0.882509
22000 0.971083
23000 1.06385
24000 1.16138
25000 1.29923
26000 1.42698
27000 1.50214
28000 1.63518
29000 1.71592
30000 1.84318
31000 1.92139
